id,lat,long,description,full_address,source,created_at,updated_at,address,polygon,street_number,street_name,locality,postal_code,sub_locality,admin_levels,country,country_code,timezone,raw
175,42.401182,-71.02024,,"        951 broadway ","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:23",,,,,,,,,,,,
201,42.39056247,-71.04037937,,"98 chestnut street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
202,42.3944845,-71.0384946,,"99 fourth street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
199,42.39219,-71.0291529,,"98 grove ","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:00",,,,,,,,,,,,
204,42.4018,-71.0197,,"977 broadway ","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
205,42.388277,-71.030909,,"99 maverick street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
208,42.39611799,-71.02640741,,"99 parker street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
209,42.4013755,-71.01416953,,"99 clinton street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
238,42.3895178,-71.0317303,,"          1 lynn street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:09",,,,,,,,,,,,
211,42.39235942,-71.04152868,,"99 second street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
6984,,,,"680 broadwaystreet ",,"2016-07-01 12:58:14","2016-07-01 12:58:14",,,,,,,,,,,,
230,42.387956,-71.045965,,"1 boatswain way","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:26",,,,,,,,,,,,
246,42.404627,-71.036261,,"         10 lash street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
214,42.38870664,-71.03098748,,"98 maverick street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
215,42.39056606,-71.03023964,,"98 chester avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
216,42.38852471,-71.03943193,,"97 winnisimmet street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
249,42.3994352,-71.0297612,,"          1 parker street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
218,42.39011353,-71.03363964,,"98 shawmut street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
261,42.3994676,-71.0307084,,"         10 franklin avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:29",,,,,,,,,,,,
220,42.3902,-71.0345,,"central  avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
221,42.4113,-71.0314,,"columbus  street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
222,42.3893,-71.0371,,"ellsworth  street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
223,42.4017,-71.0224,,"gillooly  road","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
224,42.3919,-71.0288,,"grove  street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
225,42.3989,-71.0279,,"john  street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
226,42.4053,-71.0307,,"jones  avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
227,42.3928,-71.0284,,"library  street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
228,42.4059,-71.0352,,"nichols  street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
229,42.4107,-71.0331,,"overlea  avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
265,42.394641,-71.033136,,"1 fay sq 2 ","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:24",,,,,,,,,,,,
260,42.3875696,-71.0407495,,"         10 beacon street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:16",,,,,,,,,,,,
236,42.3875294,-71.0421226,,"         10 eldridge place","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:17",,,,,,,,,,,,
267,42.3925505,-71.0475969,,"         10 justin drive","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:14",,,,,,,,,,,,
256,42.410598,-71.033777,,"         10 lawndale avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:11",,,,,,,,,,,,
235,42.39489286,-71.03943214,,"99 everett avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
269,42.3898931,-71.0437274,,"         10 howell court","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:17",,,,,,,,,,,,
247,42.407153,-71.0313202,,"          1 kimball road","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
271,42.3978385,-71.0284429,,"         10 fitz terrace","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:22",,,,,,,,,,,,
259,42.3967805,-71.0338156,,"         10 eden street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:17",,,,,,,,,,,,
240,42.386991,-71.0414459,,"          1 winnisimmet street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:29",,,,,,,,,,,,
254,42.396372,-71.03045,,"         10 lawrence street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:16",,,,,,,,,,,,
234,42.3897702,-71.0344745,,"         99 shurtleff street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:11",,,,,,,,,,,,
242,42.406033,-71.034798,,"          1 nichols street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
243,42.3907017,-71.0456818,,"         10 admirals way","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:11",,,,,,,,,,,,
277,42.430053,-71.0432547,,"          1 marlboro street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
213,42.4015465,-71.0136476,,"         98 clinton street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
210,35.5238047,-79.1835616,,"          1 pembroke street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:09",,,,,,,,,,,,
275,42.3920699,-71.025564,,"          1 griffin way","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:14",,,,,,,,,,,,
266,42.4030982,-71.0383093,,"         10 bassett street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:21",,,,,,,,,,,,
251,42.407877,-71.031118,,"1 springvale avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
237,42.3996076,-71.0301836,,"          1 franklin avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:20",,,,,,,,,,,,
272,42.3995629,-71.0312145,,"          1 silk street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:20",,,,,,,,,,,,
231,42.3894242,-71.0431534,,"          1 beacon place","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:16",,,,,,,,,,,,
253,42.3962498,-71.0329067,,"         10 blossom street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:20",,,,,,,,,,,,
274,42.3880168,-71.0473041,,"         10 breakwater cove ","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:12",,,,,,,,,,,,
257,42.3978166,-71.029527,,"1 george street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
219,42.401181,-71.0145639,,"         98 carroll street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:23",,,,,,,,,,,,
248,42.3974657,-71.0285095,,"          1 fitz terrace","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:17",,,,,,,,,,,,
244,42.387803,-71.042614,,"          1 eldridge place","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
255,42.4021514,-71.0143884,,"10 lisa lane ","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:29",,,,,,,,,,,,
262,42.408429,-71.033736,,"1 grand view road","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
276,42.399821,-71.030764,,"         10 lafayette avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
264,42.3873279,-71.0434065,,"10 medford street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
250,42.3997625,-71.0256494,,"         10 hillside avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:21",,,,,,,,,,,,
239,42.3887674,-71.0482321,,"         10 breakwater drive","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:21",,,,,,,,,,,,
241,42.3875751,-71.0431166,,"          1 medford street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:15",,,,,,,,,,,,
268,42.3878938,-71.0360368,,"1 suffolk street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
273,42.399933,-71.020095,,"          1 stockton street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:18",,,,,,,,,,,,
270,42.3976529,-71.0288362,,"10 george street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
11647,,,,"101 addison street 1",,"2016-12-19 20:39:26","2016-12-19 20:39:26",,,,,,,,,,,,
258,42.405379,-71.0340959,,"         10 cheever street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:23",,,,,,,,,,,,
252,42.389905,-71.031993,,"         10 lynn street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:18",,,,,,,,,,,,
232,42.3857271,-71.0461488,,"          1 broadway ","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:14",,,,,,,,,,,,
245,42.400497,-71.018917,,"         10 louis street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:10",,,,,,,,,,,,
299,42.3900392,-71.0443159,,"        100 captains row","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:09",,,,,,,,,,,,
324,42.389096,-71.031433,,"        103 central avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:11",,,,,,,,,,,,
6985,,,,"120 clarkave ",,"2016-07-01 12:58:14","2016-07-01 12:58:14",,,,,,,,,,,,
284,42.410372,-71.029445,,"         10 columbus street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:19",,,,,,,,,,,,
282,42.4051,-71.0301,,"10 garfield avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
318,42.38825,-71.030821,,"        101 maverick street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:19",,,,,,,,,,,,
305,42.392151,-71.029015,,"        100 grove street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:19",,,,,,,,,,,,
296,42.400112,-71.034501,,"        100 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:23",,,,,,,,,,,,
316,42.3911749,-71.029593,,"        103 bellingham street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:10",,,,,,,,,,,,
287,42.38985038,-71.0490012,,"100 boatswains way","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:40",,,,,,,,,,,,
285,42.3971093,-71.0320999,,"         10 orange street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:22",,,,,,,,,,,,
328,42.403426,-71.029105,,"        101 jefferson avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:15",,,,,,,,,,,,
340,42.4040759,-71.0225997,,"       1020 revere beach parkway","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:14",,,,,,,,,,,,
313,42.400487,-71.0242619,,"        102 webster avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:21",,,,,,,,,,,,
292,42.4072587,-71.0348736,,"6767a fremont avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:06",,,,,,,,,,,,
286,42.3881541,-71.040505,,"10 pembroke street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:26",,,,,,,,,,,,
323,42.398514,-71.0251059,,"        101 clark avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:20",,,,,,,,,,,,
301,42.3886863,-71.0418727,,"        100 broadway 7 ","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:17",,,,,,,,,,,,
293,42.408607,-71.031626,,"         10 springvale avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:23",,,,,,,,,,,,
290,42.4054994,-71.0289531,,"         10 wesley street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:13",,,,,,,,,,,,
283,42.4050738,-71.0359903,,"         10 hancock street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:19",,,,,,,,,,,,
319,42.400216,-71.034623,,"        104 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:10",,,,,,,,,,,,
300,42.38787889,-71.04721056,,"100 commandants way","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
345,42.3893628,-71.0275876,,"        100 watts street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:10",,,,,,,,,,,,
311,42.398596,-71.024985,,"        103 clark avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:28",,,,,,,,,,,,
303,42.3988538,-71.02537986,,"100 clark avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
312,42.3880617,-71.0335948,,"        102 essex street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:29",,,,,,,,,,,,
294,42.411472,-71.032129,,"         10 winthrop road","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:20",,,,,,,,,,,,
343,42.400391,-71.0241269,,"        100 webster avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:20",,,,,,,,,,,,
295,42.3888662,-71.0402159,,"         10 school street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:16",,,,,,,,,,,,
308,42.393138,-71.027799,,"        100 library street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:08",,,,,,,,,,,,
307,42.3933695,-71.0469413,,"        100 justin drive","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:14",,,,,,,,,,,,
330,42.388224,-71.0307289,,"        103 maverick street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:14",,,,,,,,,,,,
279,42.3619007,-71.0968773,,"          1 front street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:09",,,,,,,,,,,,
306,42.3905901,-71.023546,,"        100 eastern avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:14",,,,,,,,,,,,
310,42.390688,-71.028383,,"100 cottage street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
320,42.4007646,-71.0236782,,"        101 webster avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:29",,,,,,,,,,,,
334,42.3887892,-71.0350017,,"        101 congress avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:30",,,,,,,,,,,,
288,42.4014165,-71.0269934,,"         10 prescott avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:21",,,,,,,,,,,,
341,42.400422,-71.034303,,"        103 bloomingdale street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:29",,,,,,,,,,,,
304,42.386954,-71.034785,,"        100 marginal street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:15",,,,,,,,,,,,
342,42.390251,-71.0401596,,"        101 chestnut street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:10",,,,,,,,,,,,
317,42.401421,-71.0143049,,"        101 clinton street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:29",,,,,,,,,,,,
315,42.388619,-71.0306127,,"        100 maverick street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:15",,,,,,,,,,,,
322,42.39050872,-71.03001026,,"102 chester avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
291,42.408217,-71.034334,,"         10 perkins road","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:20",,,,,,,,,,,,
339,42.3925822,-71.0287466,,"        100 marlboro street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:11",,,,,,,,,,,,
325,42.389082,-71.034753,,"102 congress avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
326,42.3923775,-71.0291315,,"101 marlboro street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
327,42.39871647,-71.03599932,,"102 blossom street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
321,42.3893086,-71.0273965,,"        102 watts street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:15",,,,,,,,,,,,
298,42.405606,-71.0331759,,"         10 murray street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:18",,,,,,,,,,,,
344,42.401139,-71.014334,,"        104 carroll street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:17",,,,,,,,,,,,
331,42.40139393,-71.01604856,,"102 carroll street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
332,42.398837,-71.025439,,"104 clark avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
333,42.3906401,-71.0402036,,"104 chestnut street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
335,42.3926815,-71.0282622,,"103 library street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
280,42.3999219,-71.029595,,"          1 lafayette avenue","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:11",,,,,,,,,,,,
337,42.39298549,-71.02829037,,"102 library street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
338,42.39632475,-71.03255809,,"102 washington avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:39:41",,,,,,,,,,,,
278,42.398063,-71.027183,,"         10 john street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:40:12",,,,,,,,,,,,
329,42.3902107,-71.0432476,,"        103 beacon street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:17",,,,,,,,,,,,
302,42.387999,-71.047372,,"        100 commandants way","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:07",,,,,,,,,,,,
336,42.3898958,-71.0346358,,"        101 shurtleff street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:11",,,,,,,,,,,,
297,42.4026044,-71.0338558,,"         10 warren avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:12",,,,,,,,,,,,
203,42.4057,-71.0554,,"102 marlboro street","New Property GeoCoding","2016-05-19 11:39:40","2016-05-19 11:39:41",,,,,,,,,,,,
346,42.3887285,-71.0348731,,"        103 congress avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:29",,,,,,,,,,,,
350,42.3899638,-71.0345995,,"        103 shurtleff street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:29",,,,,,,,,,,,
6986,,,,"35 cherrystreet ",,"2016-07-01 12:58:15","2016-07-01 12:58:15",,,,,,,,,,,,
408,42.387166,-71.03192,,"        104 suffolk street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:15",,,,,,,,,,,,
361,42.409265,-71.034322,,"        104 cook avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:29",,,,,,,,,,,,
400,42.3963139,-71.031955,,"        105 washington avenue","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:22",,,,,,,,,,,,
347,42.3995732,-71.0356043,,"        101 addison street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:29",,,,,,,,,,,,
363,42.3987082,-71.0278367,,"        101 tudor street","New Property GeoCoding","2016-05-19 11:39:41","2016-05-19 11:40:12",,,,,,,,,,,,
