id,upload_id,property_id,row_labels,total,created_at,updated_at,raw
1013,58,2894,"29 CENTRAL AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1013,""upload_id"":58,""property_id"":2894,""row_labels"":""29 CENTRAL AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1014,58,2895,"29 CHERRY ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1014,""upload_id"":58,""property_id"":2895,""row_labels"":""29 CHERRY ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1015,58,2897,"29 COTTAGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1015,""upload_id"":58,""property_id"":2897,""row_labels"":""29 COTTAGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1017,58,2903,"29 GILLOOLY RD",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1017,""upload_id"":58,""property_id"":2903,""row_labels"":""29 GILLOOLY RD"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1018,58,2905,"29 LIBRARY ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1018,""upload_id"":58,""property_id"":2905,""row_labels"":""29 LIBRARY ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1020,58,2910,"29 SPRINGVALE AV",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1020,""upload_id"":58,""property_id"":2910,""row_labels"":""29 SPRINGVALE AV"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1021,58,2911,"29 SUFFOLK ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1021,""upload_id"":58,""property_id"":2911,""row_labels"":""29 SUFFOLK ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1023,58,2914,"29 WILLARD ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1023,""upload_id"":58,""property_id"":2914,""row_labels"":""29 WILLARD ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1024,58,2915,"29 WOODLAWN AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1024,""upload_id"":58,""property_id"":2915,""row_labels"":""29 WOODLAWN AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1025,58,2916,"290 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1025,""upload_id"":58,""property_id"":2916,""row_labels"":""290 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1028,58,6614,"291 WASHINGTON AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1028,""upload_id"":58,""property_id"":6614,""row_labels"":""291 WASHINGTON AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1030,58,6703,"292 WASHINGTON AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1030,""upload_id"":58,""property_id"":6703,""row_labels"":""292 WASHINGTON AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1031,58,6704,"294 WASHINGTON AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1031,""upload_id"":58,""property_id"":6704,""row_labels"":""294 WASHINGTON AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1033,58,2929,"298 EASTERN AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1033,""upload_id"":58,""property_id"":2929,""row_labels"":""298 EASTERN AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1034,58,2932,"3 ELDRIDGE PL",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1034,""upload_id"":58,""property_id"":2932,""row_labels"":""3 ELDRIDGE PL"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1035,58,2935,"3 FRANKLIN AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1035,""upload_id"":58,""property_id"":2935,""row_labels"":""3 FRANKLIN AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1037,58,2939,"3 LYNN ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1037,""upload_id"":58,""property_id"":2939,""row_labels"":""3 LYNN ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1038,58,15493,"3 MARLBORO ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1038,""upload_id"":58,""property_id"":15493,""row_labels"":""3 MARLBORO ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1040,58,23,"3 SPRINGVALE AV",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1040,""upload_id"":58,""property_id"":23,""row_labels"":""3 SPRINGVALE AV"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1041,58,15514,"3 WOODLAWN AV",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1041,""upload_id"":58,""property_id"":15514,""row_labels"":""3 WOODLAWN AV"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1042,58,2956,"30 BOATSWAINS WY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1042,""upload_id"":58,""property_id"":2956,""row_labels"":""30 BOATSWAINS WY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1043,58,2962,"30 CHESTER AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1043,""upload_id"":58,""property_id"":2962,""row_labels"":""30 CHESTER AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1044,58,2966,"30 FENNO ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1044,""upload_id"":58,""property_id"":2966,""row_labels"":""30 FENNO ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1045,58,2970,"30 HILLSIDE AV",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1045,""upload_id"":58,""property_id"":2970,""row_labels"":""30 HILLSIDE AV"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1047,58,2973,"30 ORANGE ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1047,""upload_id"":58,""property_id"":2973,""row_labels"":""30 ORANGE ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1048,58,2981,"30 WARREN AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1048,""upload_id"":58,""property_id"":2981,""row_labels"":""30 WARREN AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1050,58,2985,"300 EVERETT AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1050,""upload_id"":58,""property_id"":2985,""row_labels"":""300 EVERETT AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1051,58,2986,"300 SPRUCE ST",13,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1051,""upload_id"":58,""property_id"":2986,""row_labels"":""300 SPRUCE ST"",""total"":13,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1052,58,17409,"302-306 BROADWAY",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1052,""upload_id"":58,""property_id"":17409,""row_labels"":""302-306 BROADWAY"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1054,58,2990,"305 EASTERN AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1054,""upload_id"":58,""property_id"":2990,""row_labels"":""305 EASTERN AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1055,58,2993,"307 BROADWAY",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1055,""upload_id"":58,""property_id"":2993,""row_labels"":""307 BROADWAY"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1057,58,17410,"309 #1 CARTER ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1057,""upload_id"":58,""property_id"":17410,""row_labels"":""309 #1 CARTER ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1058,58,6616,"309 WASHINGTON AV",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1058,""upload_id"":58,""property_id"":6616,""row_labels"":""309 WASHINGTON AV"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1060,58,3005,"31 BEACON ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1060,""upload_id"":58,""property_id"":3005,""row_labels"":""31 BEACON ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1061,58,3006,"31 BLOOMINGDALE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1061,""upload_id"":58,""property_id"":3006,""row_labels"":""31 BLOOMINGDALE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1062,58,3016,"31 FRANKLIN ST",6,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1062,""upload_id"":58,""property_id"":3016,""row_labels"":""31 FRANKLIN ST"",""total"":6,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1064,58,3018,"31 GERRISH AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1064,""upload_id"":58,""property_id"":3018,""row_labels"":""31 GERRISH AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1065,58,1379,"31 HEARD ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1065,""upload_id"":58,""property_id"":1379,""row_labels"":""31 HEARD ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1067,58,3024,"31 LIBRARY ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1067,""upload_id"":58,""property_id"":3024,""row_labels"":""31 LIBRARY ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1068,58,3027,"31 SUFFOLK ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1068,""upload_id"":58,""property_id"":3027,""row_labels"":""31 SUFFOLK ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1069,58,3028,"31 WATTS ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1069,""upload_id"":58,""property_id"":3028,""row_labels"":""31 WATTS ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1071,58,3033,"314 SPRUCE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1071,""upload_id"":58,""property_id"":3033,""row_labels"":""314 SPRUCE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1072,58,3034,"314 WASHINGTON AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1072,""upload_id"":58,""property_id"":3034,""row_labels"":""314 WASHINGTON AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1074,58,15325,"315 CARTER ST",17,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1074,""upload_id"":58,""property_id"":15325,""row_labels"":""315 CARTER ST"",""total"":17,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1075,58,6367,"316 SPRUCE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1075,""upload_id"":58,""property_id"":6367,""row_labels"":""316 SPRUCE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1076,58,17412,"317 #1 SPRUCE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1076,""upload_id"":58,""property_id"":17412,""row_labels"":""317 #1 SPRUCE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1078,58,17414,"317 #3 SPRUCE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1078,""upload_id"":58,""property_id"":17414,""row_labels"":""317 #3 SPRUCE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1079,58,3042,"318 REVERE BEACH PARKWAY",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1079,""upload_id"":58,""property_id"":3042,""row_labels"":""318 REVERE BEACH PARKWAY"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1081,58,15665,"32 FRANKLIN ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1081,""upload_id"":58,""property_id"":15665,""row_labels"":""32 FRANKLIN ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1082,58,3057,"32 HEARD ST",5,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1082,""upload_id"":58,""property_id"":3057,""row_labels"":""32 HEARD ST"",""total"":5,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1084,58,3060,"32 JOHN ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1084,""upload_id"":58,""property_id"":3060,""row_labels"":""32 JOHN ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1085,58,3066,"32 PARKER ST",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1085,""upload_id"":58,""property_id"":3066,""row_labels"":""32 PARKER ST"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1087,58,3070,"32 SHURTLEFF ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1087,""upload_id"":58,""property_id"":3070,""row_labels"":""32 SHURTLEFF ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1088,58,3071,"32 WARREN AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1088,""upload_id"":58,""property_id"":3071,""row_labels"":""32 WARREN AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1089,58,3072,"32 WASHBURN ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1089,""upload_id"":58,""property_id"":3072,""row_labels"":""32 WASHBURN ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1091,58,7458,"32-34 CENTRAL AV",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1091,""upload_id"":58,""property_id"":7458,""row_labels"":""32-34 CENTRAL AV"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1092,58,3079,"320 EVERETT AV",8,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1092,""upload_id"":58,""property_id"":3079,""row_labels"":""320 EVERETT AV"",""total"":8,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1094,58,3084,"322 SPRUCE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1094,""upload_id"":58,""property_id"":3084,""row_labels"":""322 SPRUCE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1095,58,53,"324 BROADWAY",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1095,""upload_id"":58,""property_id"":53,""row_labels"":""324 BROADWAY"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1096,58,3091,"324 REVERE BEACH PARKWAY",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1096,""upload_id"":58,""property_id"":3091,""row_labels"":""324 REVERE BEACH PARKWAY"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1098,58,17415,"33 #01 CARY AV",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1098,""upload_id"":58,""property_id"":17415,""row_labels"":""33 #01 CARY AV"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1099,58,3098,"33 BEACON ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1099,""upload_id"":58,""property_id"":3098,""row_labels"":""33 BEACON ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1101,58,3126,"33 CLARK AV",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1101,""upload_id"":58,""property_id"":3126,""row_labels"":""33 CLARK AV"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1102,58,3128,"33 COTTAGE ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1102,""upload_id"":58,""property_id"":3128,""row_labels"":""33 COTTAGE ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1104,58,3133,"33 GARDNER ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1104,""upload_id"":58,""property_id"":3133,""row_labels"":""33 GARDNER ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1105,58,3139,"33 LIBRARY ST",3,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1105,""upload_id"":58,""property_id"":3139,""row_labels"":""33 LIBRARY ST"",""total"":3,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1106,58,3141,"33 PALMER ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1106,""upload_id"":58,""property_id"":3141,""row_labels"":""33 PALMER ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1108,58,7151,"33 SUFFOLK ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1108,""upload_id"":58,""property_id"":7151,""row_labels"":""33 SUFFOLK ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1109,58,3148,"332 WASHINGTON AV",7,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1109,""upload_id"":58,""property_id"":3148,""row_labels"":""332 WASHINGTON AV"",""total"":7,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1111,58,15361,"335 SPRUCE ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1111,""upload_id"":58,""property_id"":15361,""row_labels"":""335 SPRUCE ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1112,58,3151,"339 SPRUCE ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1112,""upload_id"":58,""property_id"":3151,""row_labels"":""339 SPRUCE ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1113,58,17416,"34 #1 MEDFORD ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1113,""upload_id"":58,""property_id"":17416,""row_labels"":""34 #1 MEDFORD ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1115,58,3153,"34 ARLINGTON ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1115,""upload_id"":58,""property_id"":3153,""row_labels"":""34 ARLINGTON ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1116,58,3164,"34 CLINTON ST",8,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1116,""upload_id"":58,""property_id"":3164,""row_labels"":""34 CLINTON ST"",""total"":8,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1118,58,3168,"34 EDEN ST",2,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1118,""upload_id"":58,""property_id"":3168,""row_labels"":""34 EDEN ST"",""total"":2,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1119,58,7062,"34 GARDNER ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1119,""upload_id"":58,""property_id"":7062,""row_labels"":""34 GARDNER ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1120,58,3171,"34 HANCOCK ST",1,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1120,""upload_id"":58,""property_id"":3171,""row_labels"":""34 HANCOCK ST"",""total"":1,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
1122,58,3172,"34 HOOPER ST",4,"2016-04-24 00:00:00","2016-04-24 00:00:00","{""id"":1122,""upload_id"":58,""property_id"":3172,""row_labels"":""34 HOOPER ST"",""total"":4,""created_at"":""2016-04-24 00:00:00"",""updated_at"":""2016-04-24 00:00:00"",""raw"":null}"
